% Model,slanted_elec_2.mph
% Version,COMSOL 5.6.0.401
% Date,"Jun 12 2021, 13:06"
% Dimension,2
% Nodes,5151
% Expressions,1
% Description,Fy
% Length unit,µm
% cpl1x,cpl1y,real(2*pi*ro^3*ep_fluid*ep0*d(ec.normE^2, y))*real(CM) (pN) @ freq=5E6
-200,0,-0.7717059356101642
-196,0,0.22103548085085406
-192,0,0.11839510776833273
-188,0,-0.3607345522216822
-184,0,0.23850729194721945
-180,0,2.7652743575387624
-176,0,8.259841874336539
-172,0,2.1671561520102753
-168,0,0.2031258172058196
-164,0,-0.16249062737572606
-160,0,0.0016128222432732304
-156,0,0.0039329004162214805
-152,0,0.006536065079610541
-148,0,0.0034510138930754683
-144,0,0.0012355652324588526
-140,0,-0.003315198541913049
-136,0,0.004842314279183207
-132,0,1.9890927657308726E-4
-128,0,0.0018225166622333156
-124,0,-0.0011286793006267835
-120,0,0.0015312666589189245
-116,0,5.266712581754739E-4
-112,0,2.828711660809204E-4
-108,0,0.0011963763242131874
-104,0,-7.257238456047027E-4
-100,0,0.0013151394962876307
-96,0,-4.929235286279493E-4
-92,0,7.453341816738311E-4
-88,0,3.9944579713834075E-4
-84,0,-1.8296394639848003E-4
-80,0,0.0010847005657405693
-76,0,-0.0010197103553280396
-72,0,1.13686697393288E-5
-68,0,5.046060188738144E-4
-64,0,4.838851973758435E-4
-60,0,2.386880278130247E-4
-56,0,-1.6895373079508027E-4
-52,0,-3.57537894963899E-4
-48,0,5.817507594380321E-4
-44,0,4.7981658101757296E-4
-40,0,3.6729265411802794E-4
-36,0,-4.5498736356677056E-4
-32,0,2.423336287027861E-4
-28,0,-3.452369507990682E-4
-24,0,-7.934600610155452E-5
-20,0,6.015676282108527E-5
-16,0,1.7042384929842754E-4
-12,0,-9.736312305527628E-5
-8,0,3.692870614280174E-6
-4,0,-1.299839358059468E-4
0,0,-1.4684934951626993E-4
4,0,9.859858342237117E-6
8,0,-3.066489326692478E-4
12,0,-1.265795383597591E-4
16,0,2.3840594557293876E-5
20,0,2.7152625498551606E-4
24,0,-1.6012142072795193E-4
28,0,2.845194974794814E-4
32,0,-3.245567844417328E-5
36,0,-1.0909513076722101E-4
40,0,-1.1338308792343418E-4
44,0,-1.6381486926930584E-4
48,0,2.856378681924586E-5
52,0,7.957678419424766E-5
56,0,-1.0859692654633028E-4
60,0,4.467920464352559E-5
64,0,-1.0578542554144965E-5
68,0,-1.3062304833400464E-4
72,0,-2.1887784212783428E-5
76,0,5.831899921427504E-5
80,0,3.3479265373051607E-5
84,0,-4.628123935973269E-5
88,0,-1.5920372664308717E-5
92,0,7.094326744483394E-5
96,0,-6.374667376002514E-6
100,0,4.268725992699815E-5
104,0,3.8725621496201245E-6
108,0,4.684250512083397E-5
112,0,8.020469032933089E-6
116,0,4.877689875453683E-5
120,0,-2.7221592581667847E-5
124,0,3.8842855701808665E-5
128,0,4.6895088418052005E-5
132,0,-1.1796154157466574E-5
136,0,-3.758822929576544E-5
140,0,1.0254372992885895E-5
144,0,-1.4779856105257667E-5
148,0,4.144393356949567E-5
152,0,-1.147420567983801E-4
156,0,4.47686471714057E-4
160,0,0.0014113473401745943
164,0,0.05455064176167688
168,0,-0.2810370370593357
172,0,-0.25374430104897716
176,0,0.7087444985090245
180,0,-4.8555028294978335
184,0,-1.2879403005660566
188,0,0.665579662310996
192,0,0.06377272421878903
196,0,0.018483348887457896
200,0,0.0010449098462048368
-200,2,-0.5315462691279401
-196,2,0.3405515052869774
-192,2,0.8085842941099828
-188,2,1.6928843713430763
-184,2,3.6036839422887583
-180,2,7.895963709205652
-176,2,-4.417021848319923
-172,2,0.8344222715394163
-168,2,0.7845681920398777
-164,2,0.1504938457172988
-160,2,0.049096528412429105
-156,2,0.05321609989608775
-152,2,0.042591943169136184
-148,2,0.044050211655896024
-144,2,0.04171762538180489
-140,2,0.03925950407953785
-136,2,0.035224978335569465
-132,2,0.029243483633064782
-128,2,0.02032349862130824
-124,2,0.024891827491034805
-120,2,0.025237746538370236
-116,2,0.020519050191806013
-112,2,0.02246027933632917
-108,2,0.020459410777078257
-104,2,0.019639094176157564
-100,2,0.018041257196470116
-96,2,0.015600355213006714
-92,2,0.011021794722815602
-88,2,0.014484398443459494
-84,2,0.013400592721554264
-80,2,0.012927757921991611
-76,2,0.010837954294407556
-72,2,0.012385944376435715
-68,2,0.009176098656369798
-64,2,0.009998993032324472
-60,2,0.007141867650598533
-56,2,0.008304190719532792
-52,2,0.007485658410968827
-48,2,0.0065319088472594175
-44,2,0.007531169767001077
-40,2,0.006498630782000304
-36,2,0.004873026722486637
-32,2,0.005096839450212374
-28,2,0.006094110707410495
-24,2,0.0055345738573510505
-20,2,0.0042059953707929195
-16,2,0.004426194115189256
-12,2,0.004230593343228746
-8,2,0.003573600077369819
-4,2,0.003072686923483085
0,2,0.0032123838721298775
4,2,0.0028380081797015674
8,2,0.002633650712004958
12,2,0.0029011607003820578
16,2,0.0025499573940424825
20,2,0.0024881415358598636
24,2,0.0020310325577841543
28,2,0.0016323969199819328
32,2,0.002064747170012462
36,2,0.002169128405253039
40,2,0.001922171233015203
44,2,0.001929603231491422
48,2,0.001175810892176242
52,2,0.0016391329819952338
56,2,0.0012026139709897944
60,2,0.0014910077762622658
64,2,0.0013344456524636463
68,2,9.512385274810445E-4
72,2,0.0012536527600301346
76,2,0.0011086466684006235
80,2,9.140091090560097E-4
84,2,8.370098549721181E-4
88,2,7.991993540487412E-4
92,2,8.35347717623154E-4
96,2,7.439816629053913E-4
